ID|Name|RaisedFunds
"300401"|"Have To Try It"|"0"
"300396"|"S.U.I.T.S Initiative"|"0"
"300389"|"pet n'GO"|"0"
"300309"|"Ediopia"|"0"
"300182"|"Senior Purpose"|"0"
"300131"|"Cudll a Pets Plus Charities technology"|"0"
"300116"|"1net.me"|"0"
"300079"|"Social Net Watcher"|"0"
"282817"|"DFW Social Life"|"0"
"300037"|"MUSICALL"|"10-100k"
"300015"|"FlyPeeps"|"0"
"299957"|"Kidini Karate"|"0"
"266795"|"ConnectToHome"|"0"
"299931"|"TapCave"|"0"
"299894"|"WitGet"|"0"
"299890"|"Espro"|"0"
"299862"|"Platinum Collection Company"|"0"
"299849"|"UrbanvibezTV"|"0"
"298780"|"Bursadeanvelope"|"0"
"299747"|"SeoerTools"|"0"
"299740"|"Happy Studies"|"0"
"290426"|"Dibs!"|"0"
"299735"|"Halli Oota"|"0"
"299718"|"Good Spot"|"100k-1M"
"299696"|"WOM Online Marketing"|"0"
"299686"|"Sollet Soft Solutions"|"0"
"299670"|"Hong Kong Tesla Technology"|"0"
"267725"|"Teinvité.com"|"10-100k"
"299645"|"Couch One I.T. Solutions"|"0"
"299595"|"Kabazzled"|"0"
"299569"|"Squid Facil"|"0"
"299556"|"ActiveSwag"|"0"
"299456"|"Hi-Fly Lifestyle"|"0-10k"
"299448"|"Tutto"|"0"
"299389"|"Red Lipstyck"|"0"
"299383"|"Donation by Location"|"0"
"299349"|"Gallerwee"|"0"
"299311"|"Joshua & Caleb Min"|"0"
"299307"|"DooYooTalents"|"0"
"299286"|"Reactim"|"0"
"299173"|"Give to Win"|"0"
"299107"|"API Network"|"0"
"299091"|"Talkie"|"0"
"299018"|"Jembler"|"0"
"298976"|"NewOldMail"|"0"
"298859"|"CrowdCast"|"0"
"298886"|"jubi"|"0"
"298732"|"Soleil Insulation Co."|"0"
"298726"|".Net Fiddle"|"0"
"298661"|"Billy Co."|"0"
"298650"|"Instaquadros"|"0"
"298610"|"Monograme"|"0"
"298502"|"KP Production "|"0"
"298469"|"Ideal Impact"|"0"
"298449"|"INTP Square Malaysia"|"0"
"298371"|"Runway"|"0"
"15587"|"Meeting To You "|"0"
"298096"|"ethosU"|"0"
"298087"|"Jamstir"|"0"
"298049"|"Vitail "|"0"
"298014"|"memeBig.com"|"0"
"298010"|"Boomy Studio"|"0"
"298008"|"Teamparts"|"0"
"293290"|"NanoNutrition Laboratories"|"0"
"290939"|"DreamStorm"|"0"
"297991"|"Bond&D.Enterprise"|"0"
"297980"|"Medverge"|"0"
"297969"|"Destek Masasi"|"0"
"297905"|"Webisodes Network"|"100k-1M"
"297899"|"Bright Neighbor"|"0"
"297880"|"QR Artist"|"0"
"297774"|"Smash Restobar"|"0"
"297764"|"Veraxon Entertainment"|"0"
"297746"|"DigiTV Software"|"0"
"297728"|"Pan Tostado Siciliano"|"0"
"297719"|"FlightHike"|"0"
"297707"|"Locappy"|"0"
"297701"|"Destiny Coaching"|"0"
"292553"|"PROSPR"|"0"
"297554"|"Sociatag"|"0"
"297441"|"Cyberknife4oz"|"0"
"297434"|"Flinqo"|"0"
"297429"|"Tuneslim"|"0"
"297383"|"Sky Homes"|"0"
"297382"|"Independent Artist Competition Assoc."|"0"
"297052"|"Triage Revival Project"|"0"
"297041"|"Rumming"|"0"
"296938"|"TIVIKO"|"10-100k"
"296897"|"LookMedBook"|"0"
"296884"|"Test company"|"0"
"227815"|"Little Sale Birdy"|"0"
"296870"|"YouNationwide.com"|"0"
"296857"|"Suzy Foods"|"0"
"296837"|"Valuueba.com"|"0"
"296830"|"Stylematic.co"|"0"
"296422"|"Danzan d.o.o."|"0"
"296766"|"Dream Machine Association"|"0"
"296765"|"spider-mantis"|"0"
"296745"|"Bolche' by Nall"|"0"
"296704"|"chartoncloud"|"0"
"296678"|"YI-QI"|"0"
"296597"|"Tiendco"|"0"
"296541"|"Centre for Grants, Contact and Business"|"0"
"296403"|"Collin's Custom IP"|"0"
"296389"|"Innoventius"|"0"
"285481"|"eCommerce Logistics"|"0"
"179387"|"Lovecars "|"0"
"296152"|"SayPublic"|"0"
"296136"|"EMC Auto Repair "|"0"
"296111"|"Best Friends Game"|"0"
"296068"|"Test"|"0"
"296040"|"Hippe"|"0"
"296036"|"QPIN"|"0"
"296022"|"Dresser"|"0"
"296005"|"Wedding Okay !"|"0"
"295869"|"Wealth Taxi"|"0"
"295849"|"Bawn Media Networks"|"0"
"295762"|"FIGHT CAMP"|"0"
"83170"|"Go-X"|"0"
"295708"|"Takeaways R Us"|"0"
"295607"|"Augo"|"0"
"295577"|"Use simpler"|"0"
"295565"|"MUNUS"|"0"
"295561"|"Answers for Life"|"0"
"295554"|"ORPA ELECTRONICS"|"0"
"295493"|"Ptab"|"0"
"295354"|"TBD"|"0"
"295326"|"WANT"|"0"
"295282"|"SparkOffer"|"0"
"295281"|"GG Laboratories"|"0"
"295204"|"RoboTools"|"0"
"295151"|"SQBA"|"100k-1M"
"295144"|"Son Girisim"|"0"
"295133"|"myTMAR"|"10-100k"
"295097"|"SmartMenuCard"|"0"
"295074"|"Airlike"|"0"
"295054"|"Botonakis Web Development"|"0"
"295050"|"Sanders Services"|"0"
"295044"|"Iratepolitics.com"|"0-10k"
"295026"|"Eelpilipinas"|"0"
"294989"|"Ecoveco"|"0"
"294961"|"meshwith"|"0"
"294939"|"Paisa Swipe"|"0"
"294859"|"Kydabra - Crowdfunding for Real Estate"|"0"
"294826"|"Effective decision"|"0"
"294800"|"SportzCal"|"100k-1M"
"294749"|"Estate of Basilio Lopez Martin"|"0"
"294747"|"bubble solutions"|"0"
"294696"|"Safe House"|"0"
"293456"|"CommunityBound, Inc. "|"10-100k"
"294663"|"Christian Ketterer"|"0"
"294652"|"Contest-o-Matik"|"0"
"294624"|"Green Surf"|"0"
"294557"|"NuAgeBI"|"0"
"294471"|"Referrizer"|"0"
"294449"|"TC Unterhaltungselektronik AG"|"0"
"294374"|"Beagle Tools"|"0"
"294253"|"another one"|"0"
"294228"|"Stupon"|"0"
"144660"|"iFlipd"|"10-100k"
"294222"|"Lawyers Bureau"|"0"
"294164"|"Tea People"|"0"
"294155"|"YoungRF Technologies"|"0"
"294141"|"Locals Networking"|"0"
"294120"|"Feeditch"|"0"
"294079"|"Hedge fund Automatic systems hedging"|"0"
"294003"|"Meera Entertainment"|"0"
"286561"|"Smeeters"|"100k-1M"
"293798"|"N°97"|"0"
"293782"|"The Tropica Group"|"0"
"293692"|"GlassRoom Marketing"|"100k-1M"
"278212"|"Watch it for me"|"0"
"293681"|"Torlem"|"0"
"293668"|"P-HGH"|"0"
"293607"|"Renaissance Man"|"0"
"293571"|"Foresight optometrics, PC"|"0"
"293553"|"Your Time Management Service"|"0"
"293542"|"Flow Studios"|"0"
"293541"|"MindSpark"|"0"
"293540"|"DDStocks"|"0"
"293527"|"CatchMyRide"|"0"
"293418"|"Go2See"|"0"
"293402"|"Chef Database"|"0"
"293380"|"Synrc Research Center"|"0"
"293373"|"StudiVUZ"|"0"
"293365"|"Keitra OÜ"|"0"
"293323"|"bilinah.com"|"0"
"292798"|"Xtreme Beach Volleyball"|"0"
"293308"|"Imagination Planet"|"0"
"293291"|"DTin"|"0"
"293275"|"STEM Edutainment Systems"|"0"
"293272"|"CATAPOOOLT"|"10-100k"
"16505"|"SNOW-Kalika Trust (LLC)"|"0"
"293227"|"QMOTOR"|"0"
"293202"|"Mango"|"0"
"292987"|"WorldLight Websites"|"0"
"292961"|"Eventauz"|"0"
"292811"|"FileLife"|"0"
"290915"|"Gibby's Guitar Boutique"|"0"
"292724"|"Firepaperapp"|"0"
"292633"|"Saker Aircraft"|"0"
"292612"|"Face Mash"|"0"
"292536"|"Select Racing"|"0"
"292530"|"m3dot0.com"|"0"
"292525"|"HelloPerk"|"0"
"292510"|"Skywall"|"0"
"292467"|"TRUTH BIOMEDICAL"|"0"
"292366"|"Give for Sports Foundation"|"0"
"292311"|"Dear Martini"|"0"
"292268"|"Love Your Beauty Hair Boutique"|"0"
"292254"|"BiographID"|"0"
"291700"|"Fashion Island"|"0"
"292207"|"ParolZ"|"0"
"292131"|"rusotels.ru"|"0"
"292129"|"Byowner Imp Exp Co"|"0"
"292120"|"SpellAfrica Initiative"|"0"
"292092"|"Lenana Financial"|"0-10k"
"292062"|"Roboticssa"|"0"
"290917"|"at60inches"|"0"
"292058"|"Cove"|"0"
"292044"|"All About Technology"|"0"
"291999"|"bidorbankit.com"|"0"
"291994"|"Cinch"|"0"
"291949"|"faynodev"|"0"
"291928"|"Santh CleanEnergy Microgrid (SCEM)"|"0"
"291906"|"New Skool Wrestling (NSW)"|"0"
"290421"|"LetsGram"|"0"
"291758"|"Meet&Eat"|"0"
"291754"|"nobrandsolution srl"|"0"
"289888"|"Bryan Dynamics"|"0"
"75241"|"FIM Systems "|"0"
"291633"|"Shreeng.com"|"0"
"291630"|"Blue Duck"|"0"
"291628"|"Wiggins Wheels"|"0"
"291626"|"webmely"|"0"
"291561"|"Fitness 4 U Online"|"0"
"291556"|"Epithia"|"0"
"291482"|"Performa Sports"|"0"
"291470"|"zuEuz Tecnologia & Negócios"|"0"
"291429"|"POLCOALDEX"|"0"
"291367"|"CamJak Products"|"0"
"291314"|"Fancy Boat"|"0"
"291253"|"Intellectual Gardener"|"0"
"291221"|"Freekaart"|"0"
"291187"|"My Virtual CFO"|"0"
"291181"|"Especialis"|"0"
"291171"|"Myanmar"|"0"
"291151"|"Iwanna"|"0"
"291127"|"Bitcoin Azerbaijan"|"0"
"291064"|"Lawlternate"|"0"
"291058"|"Heamgen"|"0"
"291049"|"PC Tech Repairs"|"0"
"287448"|"Memorial"|"0"
"290863"|"Efficiency n Energy"|"0"
"290716"|"Jo'n'Em Fashiondesign"|"0"
"290661"|"Rankdoor"|"0"
"290582"|"mobilECG Laboratories"|"0"
"290513"|"LiveSlide"|"0"
"210647"|"Mosey"|"100k-1M"
"290472"|"The Dreamers - A YA Fantasy Adventure"|"0"
"290469"|"KeyPS"|"0"
"290454"|"Dreamokratia"|"0"
"290335"|"Insane Gorilla"|"0"
"290298"|"Move'm"|"0"
"280059"|"WordSentry"|"0"
"290164"|"Shinobi Security"|"0"
"290156"|"MyWishBoard"|"0"
"290099"|"Sportsbox"|"0"
"290081"|"Multiverse"|"0"
"246788"|"eSFaB"|"0"
"290031"|"Open Source Candidate"|"0"
"289998"|"appalachian geothermal energy"|"0"
"289911"|"FoodLoupe"|"0"
"209364"|"Fine Puzzles"|"0"
"289867"|"Jump On Flyaways"|"0"
"289789"|"Klean Marketing"|"0"
"289783"|"Predictive Analysis"|"0"
"289745"|"Together"|"0"
"289688"|"Pixplore"|"0"
"289612"|"Bigforce"|"0"
"289514"|"boxUno"|"0"
"289466"|"ProvectaPOS"|"0"
"289455"|"Outsource Brazil"|"0"
"145893"|"VibeWrite"|"10-100k"
"289362"|"Effortless Aquaponics"|"0"
"289348"|"Eat Cheap"|"0"
"289307"|"New-Tams"|"0"
"289296"|"Netwrkr"|"0"
"183519"|"Lateral View"|"0"
"289220"|"Ironsky"|"0"
"289187"|"Identical Pictures"|"0"
"289168"|"LAS VEGAS EXOTIC CAR RENTALS"|"0"
"289162"|"GameAnew"|"0"
"289117"|"Social Coins"|"0"
"1309"|"bob's game"|"0"
"289045"|"My FitOption"|"0"
"288931"|"We Heart Movies"|"0"
"288921"|"Dynamic Defense Materials "|"0"
"288895"|"Avec Soleil"|"0"
"288893"|"Norman B. Jr"|"10-100k"
"288814"|"Stewart Copeland's Sacred Grove"|"0"
"288750"|"Seeketing"|"0"
"287623"|"MOM: MALL OF MISSISSIPPI"|"0"
"288729"|"ABPathfinder"|"1M+"
"288717"|"Looking for Gamers"|"0"
"285883"|"appssolut"|"0"
"288573"|"Wing Ma'am"|"0"
"288557"|"popularc"|"0"
"288551"|"Connect Media"|"10-100k"
"288540"|"Novum Concepts"|"0"
"288538"|"neargram"|"0"
"288497"|"achatlaser.com"|"0"
"288351"|"Rainbow Vibes Clothing"|"0"
"188422"|"Equitech International"|"0"
"288295"|"Esigingday "|"0"
"288272"|"Fotetah"|"0"
"288199"|"Software Testing Association - INDIA"|"0"
"288175"|"Amic It Media"|"0"
"288154"|"Restoris.com.ua"|"0"
"288125"|"Copygram"|"0"
"287573"|"VorMan"|"0"
"288078"|"Events Magnet"|"0"
"288066"|"Six Crystals"|"0"
"288059"|"Appavdoofinancing"|"0"
"287939"|"Saglik Raporu Nereden Alinir"|"0"
"287618"|"The Michael L Gilmore Company"|"0"
"26986"|"Talentize "|"0"
"287652"|"Levitate Technologies"|"0"
"287587"|"Legionem"|"0"
"287569"|"Alpha R E Investment"|"0"
"287563"|"Dose Control"|"0"
"287547"|"BGTRONICA"|"0"
"287507"|"POWZY"|"0"
"287490"|"Cheapjobs.in"|"0"
"287402"|"Artisticrats Childcare Center"|"0"
"287386"|"Me+We social chatting"|"0"
"287353"|"LikesRank"|"0"
"287291"|"MindSpark"|"0"
"287247"|"Evnt "|"0-10k"
"287195"|"TurF1e"|"0"
"287170"|"YouVent"|"0"
"287145"|"TNA CandyBeers"|"0"
"287085"|"Knowble"|"0"
"287068"|"Egos Ventures"|"0"
"236887"|"Printware"|"0"
"287024"|"Halla Vision"|"0"
"287019"|"Fresh From The Farm 365 "|"0"
"287017"|"Lemniscate"|"0"
"287008"|"Protieto"|"0"
"281372"|"Nerdies"|"0"
"286970"|"Sistematica"|"0"
"286981"|"Virtual World Search"|"0"
"286976"|"Fraktalia Studios"|"0"
"286967"|"Chance"|"0"
"286939"|"Pirx"|"0"
"286938"|"Linktivate Business Network"|"0"
"286936"|"Smart Sensors Institute"|"0"
"286933"|"MD.Voice"|"0"
"286925"|"PUBGLIC Service"|"0-10k"
"286886"|"Northern Cannabis"|"0"
"246558"|"Coshared"|"0"
"286675"|"V3Solar"|"0"
"286664"|"Italia Regina"|"100k-1M"
"286619"|"transforming bed"|"0"
"286608"|"Autism Service Provider & Beyond "|"0"
"286603"|"Lola's"|"0"
"286590"|"CookingBuffs"|"0"
"286522"|"Intermingles"|"0"
"286464"|"Immoinverse"|"100k-1M"
"286454"|"Darkside Scientific"|"100k-1M"
"286444"|"LASVIII Paris"|"0"
"286427"|"myhappyscore.com"|"0"
"286410"|"shmartochki"|"0"
"286323"|"Eubios Therapeutica Private"|"0"
"286298"|"TIERRA PERUANA (Peruvian Land)"|"0"
"286281"|"höwlnotifys"|"0"
"286280"|"Products for Robots"|"0"
"286259"|"Speedoodle"|"0"
"286250"|"SupremeWebinar"|"0"
"286245"|"Uneeds"|"0"
"281749"|"4 Vedas and 108 Upanishads Foundation"|"0"
"286136"|"Small Map"|"0"
"286133"|"Vasyl's Pizza"|"0"
"286132"|"Overwatch"|"100k-1M"
"225087"|"Huamigra Ink Manga Publishing"|"0"
"286056"|"Integrated Industry Ecology Pty.Ltd "|"0"
"286042"|"H2 MO2ORS"|"0"
"286033"|"Foodie Feasts"|"0"
"286015"|"T.H.I.S"|"0"
"285978"|"Skip Thomas Productions"|"0"
"285934"|"TastyTripApp"|"0"
"285931"|"Beauty Salon Delivery"|"0"
"285858"|"Food Porn T Shirt Co."|"0"
"285817"|"The News In Two"|"0"
"285810"|"Pillar Games"|"0"
"146877"|"Cinegif"|"100k-1M"
"285751"|"Black Code"|"0"
"285750"|"CorkCRM"|"0"
"285745"|"IdleCampus"|"0"
"285710"|"AirKitty"|"0"
"285634"|"Shop-In-Box"|"0"
"166142"|"SocialMediaAge.com"|"0"
"285486"|"AppLyst.Me"|"10-100k"
"285479"|"dog-finder.org"|"0"
"285467"|"Artwardly"|"0"
"285445"|"WinWinHost"|"0"
"285422"|"MyMedLeads.com"|"0"
"285385"|"Three Lakes Software"|"0"
"285366"|"Broadway Buds Mobile Collective"|"0"
"285361"|"Walking Meetings - WalkingMeetings.com"|"0"
"285332"|"Quest to Teach"|"0"
"25187"|"SolarList"|"0"
"285296"|"Neon Mobile"|"100k-1M"
"285231"|"Wlinkster"|"0"
"285190"|"Mens Wellness Centers"|"0"
"285169"|"memmo"|"0"
"285167"|"Infrax Systems"|"0"
"284993"|"Crowder"|"0"
"284982"|"ufixmebd"|"0"
"284948"|"PMK "|"0"
"284902"|"Top Tier Performance"|"0"
"284896"|"Warrior Gymnasia"|"0"
"284804"|"StarSpot Live"|"0"
"284738"|"Gear Webs"|"0"
"284735"|"Contextuall"|"0"
"284698"|"Freeman Motorbikes"|"0"
"284697"|"SadCheese"|"0"
"284692"|"LYNK Capital"|"0"
"284579"|"Freak Minds Recreation & Entertainment"|"0"
"284528"|"XiaoSheng.fm"|"0"
"284499"|"backpackeragency"|"0"
"284472"|"BUILD"|"0"
"284425"|"DubaiMART.com"|"0"
"284379"|"Los Angeles Diversity Film Festival"|"0"
"284345"|"Cornerstone Realty Capital"|"0"
"284327"|"Magnus Gyan"|"0"
"284306"|"Internet Media Empire"|"0"
"284301"|"The Magic Mist"|"0"
"284297"|"nickvopsteele (NVS)"|"0"
"284291"|"AccessABLE"|"0"
"284285"|"MossmanEvents"|"0"
"284262"|"SongTangle"|"0"
"284234"|"Venture Ace"|"0"
"284150"|"Vessix "|"0"
"284075"|"Touchemedical"|"0"
"284036"|"The Yellow Candy Shoppe"|"0"
"284032"|"Click Here...and Love Making Movies"|"0"
"284015"|"AnswerCents"|"0"
"283789"|"TapTab"|"0"
"283721"|"Capital Clique Records"|"0"
"283673"|"Phox Charge"|"0"
"283652"|"Chronicles of Earth"|"100k-1M"
"283589"|"ZNG Life"|"0"
"283576"|"DayCast"|"0"
"283495"|"Zuni Tea Company"|"0"
"283489"|"Wavve"|"0"
"283427"|"Manch"|"0"
"280333"|"M.O.S.H. Energy"|"0"
"283381"|"Fortune Innovations Chicago"|"0"
"283273"|"R.N.M Enterprises"|"0"
"283261"|"Chefler"|"10-100k"
"281798"|"ImageSound"|"0"
"281793"|"World Market Vendor Services"|"0"
"281745"|"Global Economic Impact Forum"|"0"
"281699"|"Sharpeye - GoInlive"|"0"
"281698"|"ethTV"|"0"
"281695"|"All Er Nothing Productions"|"0"
"281672"|"The Legally Steal Show"|"0"
"281668"|"MicroLocation "|"0"
"281627"|"Budding Biologist"|"0"
"104787"|"Crowdsway"|"0"
"281574"|"Ziptek"|"0"
"281541"|"Senor Pescador Ltd. Co."|"0"
"281510"|"Mexo"|"0"
"281457"|"Ghar360"|"10-100k"
"281454"|"iDecorate "|"0"
"281429"|"MoveOn MobTech"|"0"
"281419"|"Romanoff S.A"|"0"
"281333"|"Cumi"|"0"
"281332"|"Web Development Company"|"0"
"281284"|"Skyhigh Visual Communications"|"0"
"281219"|"The Deborah Interviews Show"|"0"
"281215"|"Employment Pursuer.com"|"0"
"281209"|"Baton"|"0"
"276770"|"Ncrease"|"0"
"281184"|"Medigaplist.com"|"0"
"281160"|"Live Fly"|"0"
"281158"|"The Beverly Dentistry"|"0"
"280982"|"Kumo"|"1M+"
"280972"|"Palo Alto Comunicação Digital"|"0"
"280955"|"HIVE"|"0"
"280937"|"NeuroTek Medical"|"0"
"280918"|"TheeKornerStore.com "|"0"
"280915"|"Mi Ola"|"0"
"280877"|"MOW.fm"|"0"
"280873"|"FreeMeals.ca"|"0"
"280806"|"Berry.Travel"|"0"
"245757"|"Mianzi Fashion"|"0"
"280710"|"CAPITAL CONSULTING"|"0"
"280690"|"Toothpick Guide"|"0"
"280647"|"Sun Robotics"|"0"
"276107"|"Shift Energy Group"|"0"
"280598"|"SAMAPOS"|"0"
"280571"|"Social Point"|"0"
"280556"|"Witit"|"0"
"280534"|"LOC Enterprises"|"0"
"280346"|"MajicFilms Entertainment"|"0"
"280315"|"ELM BABY LLC (www.elmlbaby.com)"|"0"
"184381"|"talkd"|"0"
"280259"|"Cuz-D manufacturing"|"0"
"280242"|"Medusa CMS"|"0"
"280218"|"C&C Cannabis Company"|"100k-1M"
"280215"|"Cyclops Gear"|"0"
"280192"|"WyP"|"0"
"280184"|"KidzMat Global Enterprises"|"10-100k"
"280178"|"Venuefox"|"10-100k"
"280166"|"SalesScripter"|"0"
"280145"|"LazyStudios"|"0"
"280124"|"Worldwide Media"|"0"
"279989"|"SESemail"|"0"
"279987"|"TVME"|"0"
"279986"|"The SandPad ™ - American Ventures"|"0"
"279966"|"TPA"|"0"
"260225"|"PAVA CHINA"|"0"
"279956"|"Spoolster Group Pte"|"0"
"279947"|"Jotgram"|"0"
"279752"|"Sweet Spot Productions"|"0"
"211735"|"Crowd Sense Technologies"|"0"
"279715"|"Citizen Journalism"|"0"
"279710"|"doBrasilShop.com"|"0"
"279673"|"Travellers Club"|"0"
"279653"|"Shut Down"|"0"
"279625"|"The Float Capsule"|"0"
"278582"|"Wroblewski Aircraft"|"100k-1M"
"279595"|"Ignite Social Web"|"0"
"279577"|"Gaia One"|"0"
"279566"|"Gremarol Pty"|"100k-1M"
"279496"|"HRsoft"|"0"
"279436"|"The S Kumar Talk Show"|"0"
"279434"|"Partimer A Lakshmi LLC Company"|"0"
"279391"|"SmartBoxt"|"0"
"279383"|"HH HOLISTIC RETREAT CENTER"|"0"
"279366"|"The Target Labs"|"0"
"279336"|"RosterReport"|"0"
"279323"|"NovoGenie"|"0"
"279291"|"MaglevTrans"|"0"
"279233"|"Quierenentradas.com"|"0"
"279185"|"Wise World 2012 "|"0"
"279159"|"MaglevTrans"|"0"
"279148"|"ChipperList"|"0"
"279114"|"LubriMan (think: Jiffy Lube on Wheels)"|"0"
"279057"|"Adatkocka"|"0"
"279026"|"kinCORP"|"0"
"278988"|"AFK Gamer Lounge"|"0"
"278978"|"VisionWorks"|"0"
"278887"|"Keeping It Local"|"0"
"278881"|"Hilltop Energy Partners"|"0"
"278879"|"Outside the Box Fitness "|"0"
"278848"|"VinPal"|"0"
"278846"|"Mantality Magazine"|"0"
"278838"|"fanmorphic"|"0"
"278797"|"Open School EduTech"|"0"
"278767"|"Teraphysics"|"0"
"278765"|"LystMe"|"0"
"278688"|"Anderson Funding Group"|"0"
"278673"|"Health Freedom Network"|"0"
"278653"|"Together Care"|"0"
"278612"|"Luminos"|"0"
"278578"|"StethoLab"|"0"
"278570"|"Aroundmyzip.com"|"0"
"278518"|"Soxiety"|"0"
"278512"|"ShopInPower"|"0"
"278501"|"InLoc8"|"0"
"278491"|"Lake Zone Charter Services"|"0"
"278482"|"Yes Man Watches"|"0"
"278441"|"Super1003"|"0"
"278421"|"Perkins Energy Partners"|"0"
"278398"|"Who Browser"|"0"
"278359"|"Rager"|"0"
"278321"|"Pyatt Broadmark Management"|"1M+"
"278291"|"Impact Investing San Antonio"|"0"
"278279"|"Scripts"|"0"
"278260"|"Becky Laura's Homecare"|"0"
"278231"|"HealthForce Automations"|"0"
"278218"|"PocketRent"|"0"
"278213"|"20 Questions"|"0"
"278177"|"Air Bay Creative (Hong Kong)"|"0"
"278145"|"The Warehouse"|"0"
"278068"|"Payr"|"0"
"278028"|"Set4Golf"|"0"
"277984"|"Ashem"|"0"
"277962"|"BBU Pharmaceuticals"|"0"
"29242"|"The Geographical"|"0"
"277902"|"LendingStar"|"0"
"277830"|"East Tennessee Pit Bull Rescue"|"0"
"277746"|"Extradenaire"|"0"
"277727"|"Little details"|"0"
"277719"|"Plastbot Industries"|"0"
"277570"|"BankmyBiz.com"|"0"
"277486"|"GYMOline"|"0"
"277465"|"Citizen In Need"|"0"
"277455"|"Game Labs"|"0"
"277418"|"Pupakiotti "|"0"
"277383"|"Passions Realtor Investments"|"0"
"277351"|"Smokers Vape"|"0"
"277313"|"prostox, llc "|"10-100k"
"277281"|"Flextrela"|"0"
"277227"|"FashionValet"|"0"
"265136"|"AOMENTOR"|"0"
"277220"|"Dream Stars Academy DC"|"0"
"277207"|"Synoptic-Entertainment"|"0"
"277171"|"Bableonaut"|"0"
"277167"|"1 800 SHOPPING"|"0"
"277163"|"Hair 911"|"0"
"277108"|"Avio Maps"|"0"
"277084"|"PetBookings"|"0"
"277076"|"Bynde Technologies"|"10-100k"
"277010"|"Forever Yogurt "|"0"
"276947"|"DriveAngel"|"0"
"276932"|"Triple Edge Service"|"0"
"276830"|"coTrain"|"0"
"276725"|"DreamLease"|"0"
"276672"|"Buysumo Resources Company "|"0"
"276540"|"Eko USA"|"0"
"276533"|"wrapcode infotech"|"0"
"276537"|"Upstream Analytics"|"0"
"276519"|"GPOP"|"0"
"276489"|"iHealth"|"0"
"276398"|"BorneoBuy.com "|"0"
"276370"|"Style Struck "|"0"
"276367"|"Style Struck "|"0"
"276269"|"SqueePlay"|"0"
"276229"|"The Clean Swipe Razor"|"0"
"276214"|"RentSpek"|"0"
"276197"|"PeopleWay Srl"|"0"
"276109"|"Mixley"|"0"
"276034"|"Niched"|"0"
"276033"|"Myfamilyroom"|"0"
"275934"|"Classic Car Dave"|"0"
"275927"|"Tourplanner.pk"|"0"
"275919"|"Fybe"|"0"
"275889"|"Blue Paradise"|"0"
"275874"|"Lost Beat"|"0"
"275828"|"One Kidney Is Enough, Inc. "|"0"
"275778"|"Localista Magazine"|"0"
"275624"|"My Safe Beacon "|"0"
"275611"|"Center for Applied Rationality"|"0"
"275609"|"FaucetFarm.com"|"0"
"275607"|"Anomo"|"0"
"275555"|"ATRIVU"|"0"
"275481"|"Cheapon"|"0"
"275438"|"AQUASENSE INTERNATIONAL"|"0"
"275421"|"Pellet"|"0"
"275385"|"Primo Mobile"|"0"
"275380"|"#TNM The New Music Movement "|"0"
"275378"|"Masterhive"|"0"
"275367"|"Sabina Oil & Gas"|"0"
"275332"|"Casa America"|"0"
"275318"|"Cliclock"|"0"
"275317"|"NERD BAR "|"0"
"275291"|"MeTee"|"0"
"275240"|"Abyss Gaming"|"0"
"275198"|"Alliphant"|"0"
"275184"|"BluWave Software"|"0"
"275179"|"RoadAR"|"0"
"275062"|"J. Opulence No. 5 in Fm"|"0"
"275044"|"Moonfrye"|"1M+"
"275023"|"Neon"|"0"
"258318"|"Opinyon"|"0"
"274981"|"Distribuddy"|"0"
"274975"|"MobaNode"|"0"
"274936"|"Examany.com"|"0"
"274877"|"VERTICRAFT"|"0"
"274854"|"BonjourBonjour"|"0"
"274822"|"SiftDeck"|"10-100k"
"274808"|"SiteSecure"|"0"
"274782"|"Crazy Goat Studios"|"0"
"274767"|"JobReneur "|"0"
"274716"|"The Palmetto Group"|"0"
"274713"|"Cash-My-Check"|"0"
"274670"|"CYBORGDEF RESEARCH"|"0"
"274638"|"Knoitall"|"0"
"274614"|"lizy545@yahoo.com"|"0"
"274565"|"Milluminati Records"|"0"
"274469"|"Sassy Bloom"|"0"
"274428"|"Harmon International Petroleum"|"0"
"274420"|"Sgnify"|"0"
"274368"|"RoboKind"|"100k-1M"
"274319"|"Pela Huevos de Costa Rica"|"0"
"274269"|"Linkadu"|"0"
"274254"|"FlockMiner"|"0"
"274097"|"CloudWebStore"|"100k-1M"
"274074"|"Court Square Photography"|"0"
"137439"|"GO MO Group AB"|"0"
"274058"|"AirieMarie"|"0"
"274022"|"Joshua & Caleb Ministries"|"0"
"273979"|"New Media, New Marketing"|"0"
"273974"|"DragonDeal22"|"0-10k"
"273942"|"the Brick Box Studio"|"0"
"273931"|"Gurudeen Marketing"|"0"
"273918"|"Small Data"|"0"
"273909"|"Long IT Group"|"0"
"273828"|"Vixxa"|"0"
"273710"|"Drank South Africa"|"0"
"273705"|"stockickr"|"0"
"273692"|"Loukretiv"|"0"
"273665"|"W.O.D. Calgary"|"100k-1M"
"273582"|"Cornfed Systems"|"0"
"273563"|"XL2DB"|"0"
"273400"|"iri"|"0"
"273232"|"BRCK"|"10-100k"
"154531"|"Spot"|"0"
"273227"|"Best Furniture Ideas"|"0"
"125214"|"HT Applications"|"0"
"273197"|"Breathe Radio"|"0"
"273175"|"LoveAbles"|"0"
"273152"|"Bitbarter"|"0"
